Ticker,Report Date,Currency,Fiscal Year,Fiscal Period,Revenue,Cost of Revenue,Operating Income (Loss),Operating Expenses,Depreciation & Amortization,EBITDA,country_code,primary_ticker,account_number,organization,survey_year,response_received_date,country,region,authority_types,activities,sectors,industries,primary_activity,primary_sector,primary_industry,primary_questionnaire_sector
KEYS,2019-10-31,USD,2019,FY,4303000000.0,-1769000000.0,711000000.0,-1823000000.0,308000000.0,1019000000.0,US,KEYS US,59258.0,Keysight Technologies Inc,2019.0,2019-07-29T23:14:24Z,United States of America,," Investor, Supply Chain", Electrical equipment, Electrical & electronic equipment, Manufacturing,Electrical equipment,Electrical & electronic equipment,Manufacturing,General
KFY,2017-04-30,USD,2017,FY,1621669000.0,-1137141000.0,154888000.0,-329640000.0,47260000.0,202148000.0,,,,,,,,,,,,,,,,
KFY,2018-04-30,USD,2018,FY,1819519000.0,-1272715000.0,208524000.0,-338280000.0,48588000.0,257112000.0,,,,,,,,,,,,,,,,
KFY,2019-04-30,USD,2019,FY,1973862000.0,-1386727000.0,140826000.0,-446309000.0,46489000.0,187315000.0,,,,,,,,,,,,,,,,
KFY,2020-04-30,USD,2020,FY,1977330000.0,-1383880000.0,234584000.0,-358866000.0,55311000.0,289895000.0,,,,,,,,,,,,,,,,
KHC,2017-12-31,USD,2017,FY,26232000000.0,-16529000000.0,6773000000.0,-2930000000.0,1036000000.0,7809000000.0,,,,,,,,,,,,,,,,
KHC,2018-12-31,USD,2018,FY,26268000000.0,-17347000000.0,5716000000.0,-3205000000.0,983000000.0,6699000000.0,US,KHC US,58857.0,The Kraft Heinz Company,2018.0,2018-08-20T00:00:00Z,United States of America,," Investor, Supply Chain", Other food processing, Food & beverage processing," Food, beverage & agriculture",Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco"
KHC,2019-12-31,USD,2019,FY,24977000000.0,-16830000000.0,4969000000.0,-3178000000.0,994000000.0,5963000000.0,US,KHC US,58857.0,The Kraft Heinz Company,2019.0,2019-09-24T14:39:17Z,United States of America,," Investor, Supply Chain", Other food processing, Food & beverage processing," Food, beverage & agriculture",Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco"
KIM,2017-12-31,USD,2017,FY,1200834000.0,-311128000.0,404810000.0,-484896000.0,360811000.0,765621000.0,,,,,,,,,,,,,,,,
KIM,2018-12-31,USD,2018,FY,1164762000.0,-328559000.0,431773000.0,-404430000.0,310380000.0,742153000.0,US,KIM US,10143.0,Kimco Realty,2018.0,2018-08-14T00:00:00Z,United States of America,, Investor, REIT, Financial services, Services,REIT,Financial services,Services,General
KIM,2019-12-31,USD,2019,FY,1158884000.0,-336951000.0,447112000.0,-374821000.0,277879000.0,724991000.0,US,KIM US,10143.0,Kimco Realty,2019.0,2019-07-29T00:26:34Z,United States of America,, Investor, REIT, Financial services, Services,REIT,Financial services,Services,General
KKR,2017-12-31,USD,2017,FY,3282265000.0,-1695490000.0,945573000.0,-641202000.0,,945573000.0,,,,,,,,,,,,,,,,
KKR,2018-12-31,USD,2018,FY,2395836000.0,-1374363000.0,306359000.0,-715114000.0,,306359000.0,,,,,,,,,,,,,,,,
KKR,2019-12-31,USD,2019,FY,4220900000.0,-2116890000.0,1312469000.0,-791541000.0,,1312469000.0,,,,,,,,,,,,,,,,
KLAC,2017-06-30,USD,2017,FY,3480014000.0,-1287547000.0,1276261000.0,-916206000.0,57836000.0,1334097000.0,,,,,,,,,,,,,,,,
KLAC,2018-06-30,USD,2018,FY,4036701000.0,-1447369000.0,1537194000.0,-1052138000.0,62684000.0,1599878000.0,US,KLAC US,10195.0,KLA,2018.0,2018-09-12T00:00:00Z,United States of America,," Investor, Supply Chain"," Electronic components, Semiconductors", Electrical & electronic equipment, Manufacturing,Electronic components,Electrical & electronic equipment,Manufacturing,General
KLAC,2019-06-30,USD,2019,FY,4568904000.0,-1869377000.0,1389373000.0,-1310154000.0,233224000.0,1622597000.0,US,KLAC US,10195.0,KLA,2019.0,2019-08-27T00:52:12Z,United States of America,," Investor, Supply Chain"," Electronic components, Semiconductors", Electrical & electronic equipment, Manufacturing,Electronic components,Electrical & electronic equipment,Manufacturing,General
KLAC,2020-06-30,USD,2020,FY,5806424000.0,-2449561000.0,1758850000.0,-1598013000.0,348049000.0,2106899000.0,US,KLAC US,10195.0,KLA,2020.0,2020-08-25T23:18:28Z,United States of America,," Investor, Supply Chain"," Electronic components, Semiconductors", Electrical & electronic equipment, Manufacturing,Electronic components,Electrical & electronic equipment,Manufacturing,General
KLIC,2017-09-30,USD,2017,FY,809041000.0,-433995000.0,133461000.0,-241585000.0,16257000.0,149718000.0,,,,,,,,,,,,,,,,
KLIC,2018-09-30,USD,2018,FY,889121000.0,-479680000.0,166632000.0,-242809000.0,19015000.0,185647000.0,,,,,,,,,,,,,,,,
KLIC,2019-09-30,USD,2019,FY,540052000.0,-285462000.0,21610000.0,-232980000.0,20304000.0,41914000.0,,,,,,,,,,,,,,,,
KLXI,2018-01-31,USD,2017,FY,1740800000.0,-1263800000.0,216300000.0,-260700000.0,66100000.0,282400000.0,,,,,,,,,,,,,,,,
KMB,2017-12-31,USD,2017,FY,18259000000.0,-11706000000.0,3299000000.0,-3254000000.0,724000000.0,4023000000.0,,,,,,,,,,,,,,,,
KMB,2018-12-31,USD,2018,FY,18486000000.0,-12889000000.0,2229000000.0,-3368000000.0,882000000.0,3111000000.0,US,KMB US,10148.0,Kimberly-Clark Corporation,2018.0,2018-08-22T00:00:00Z,United States of America,," Investor, Supply Chain"," Paper products, Personal care & household products"," Chemicals, Paper products & packaging"," Manufacturing, Materials",Personal care & household products,Chemicals,Materials,Paper & forestry
KMB,2019-12-31,USD,2019,FY,18450000000.0,-12415000000.0,2991000000.0,-3044000000.0,917000000.0,3908000000.0,,,,,,,,,,,,,,,,
KMG,2017-07-31,USD,2017,FY,333442000.0,-203304000.0,37353000.0,-92785000.0,16964000.0,54317000.0,,,,,,,,,,,,,,,,
KMG,2018-07-31,USD,2018,FY,465556000.0,-267895000.0,88199000.0,-109462000.0,29948000.0,118147000.0,,,,,,,,,,,,,,,,
KMI,2017-12-31,USD,2017,FY,13705000000.0,-4345000000.0,3542000000.0,-5818000000.0,2261000000.0,5803000000.0,,,,,,,,,,,,,,,,
KMI,2018-12-31,USD,2018,FY,14144000000.0,-4421000000.0,3961000000.0,-5762000000.0,2297000000.0,6258000000.0,,,,,,,,,,,,,,,,
KMI,2019-12-31,USD,2019,FY,13209000000.0,-3263000000.0,3931000000.0,-6015000000.0,2411000000.0,6342000000.0,,,,,,,,,,,,,,,,
KMX,2018-02-28,USD,2017,FY,17120209000.0,-14791350000.0,711808000.0,-1617051000.0,179942000.0,891750000.0,,,,,,,,,,,,,,,,
KMX,2019-02-28,USD,2018,FY,18173100000.0,-15692509000.0,750316000.0,-1730275000.0,182247000.0,932563000.0,,,,,,,,,,,,,,,,
KMX,2020-02-29,USD,2019,FY,20319987000.0,-17597647000.0,782273000.0,-1940067000.0,215811000.0,998084000.0,,,,,,,,,,,,,,,,
KN,2017-12-31,USD,2017,FY,744200000.0,-458200000.0,66000000.0,-220000000.0,,66000000.0,,,,,,,,,,,,,,,,
KN,2018-12-31,USD,2018,FY,826900000.0,-504300000.0,79500000.0,-243100000.0,,79500000.0,,,,,,,,,,,,,,,,
KN,2019-12-31,USD,2019,FY,854800000.0,-526800000.0,85500000.0,-242500000.0,,85500000.0,,,,,,,,,,,,,,,,
KND,2017-12-31,USD,2017,FY,6034123000.0,-3915180000.0,307070000.0,-1811873000.0,117118000.0,424188000.0,,,,,,,,,,,,,,,,
KO,2017-12-31,USD,2017,FY,35410000000.0,-13256000000.0,7501000000.0,-14653000000.0,1260000000.0,8761000000.0,,,,,,,,,,,,,,,,
KO,2018-12-31,USD,2018,FY,31856000000.0,-11770000000.0,8700000000.0,-11386000000.0,1086000000.0,9786000000.0,US,KO US,3564.0,The Coca-Cola Company,2018.0,2018-08-14T00:00:00Z,United States of America,, Investor, Non-alcoholic beverages, Food & beverage processing," Food, beverage & agriculture",Non-alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco"
KO,2019-12-31,USD,2019,FY,37266000000.0,-14619000000.0,10086000000.0,-12561000000.0,1365000000.0,11451000000.0,US,KO US,3564.0,The Coca-Cola Company,2019.0,2019-07-30T13:46:59Z,United States of America,," Investor, Supply Chain", Non-alcoholic beverages, Food & beverage processing," Food, beverage & agriculture",Non-alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco"
KOOL,2017-12-31,USD,2017,FY,14525000.0,-8686000.0,-9240000.0,-15079000.0,830000.0,-8410000.0,,,,,,,,,,,,,,,,
KOOL,2018-12-31,USD,2018,FY,9672000.0,-7479000.0,-10464000.0,-12657000.0,670000.0,-9794000.0,,,,,,,,,,,,,,,,
KOOL,2019-12-31,USD,2019,FY,13047000.0,-7351000.0,-4733000.0,-10429000.0,805000.0,-3928000.0,,,,,,,,,,,,,,,,
KOPN,2017-12-31,USD,2017,FY,27841490.0,-21483076.0,-30297973.0,-36656387.0,2501891.0,-27796082.0,,,,,,,,,,,,,,,,
KOPN,2018-12-31,USD,2018,FY,24465005.0,-20723507.0,-37440058.0,-41181556.0,1958680.0,-35481378.0,,,,,,,,,,,,,,,,
KOPN,2019-12-31,USD,2019,FY,29518809.0,-25117699.0,-26048318.0,-30449428.0,792221.0,-25256097.0,,,,,,,,,,,,,,,,
KORS,2018-03-31,USD,2017,FY,4718600000.0,-1859300000.0,883900000.0,-1975400000.0,208600000.0,1092500000.0,,,,,,,,,,,,,,,,
KORS,2019-03-31,USD,2018,FY,5238000000.0,-2058000000.0,880000000.0,-2300000000.0,225000000.0,1105000000.0,,,,,,,,,,,,,,,,
KORS,2020-03-31,USD,2019,FY,5551000000.0,-2280000000.0,558000000.0,-2713000000.0,249000000.0,807000000.0,,,,,,,,,,,,,,,,
KPTI,2017-12-31,USD,2017,FY,1605000.0,,-130538000.0,-132143000.0,713000.0,-129825000.0,,,,,,,,,,,,,,,,
KPTI,2018-12-31,USD,2018,FY,30336000.0,,-179883000.0,-210219000.0,735000.0,-179148000.0,,,,,,,,,,,,,,,,
KPTI,2019-12-31,USD,2019,FY,40893000.0,-2407000.0,-189275000.0,-227761000.0,974000.0,-188301000.0,,,,,,,,,,,,,,,,
KR,2018-01-31,USD,2017,FY,122662000000.0,-95662000000.0,2085000000.0,-24915000000.0,2436000000.0,4521000000.0,,,,,,,,,,,,,,,,
KR,2019-01-31,USD,2018,FY,121162000000.0,-94894000000.0,2614000000.0,-23654000000.0,2465000000.0,5079000000.0,US,KR US,10331.0,Kroger,2018.0,2018-09-30T00:00:00Z,United States of America,, Investor," Supermarkets, food & drugstores", Convenience retail, Retail,"Supermarkets, food & drugstores",Convenience retail,Retail,General
KR,2020-01-31,USD,2019,FY,122286000000.0,-95294000000.0,2251000000.0,-24741000000.0,2649000000.0,4900000000.0,US,KR US,10331.0,Kroger,2019.0,2019-08-01T01:59:05Z,United States of America,, Investor," Supermarkets, food & drugstores", Convenience retail, Retail,"Supermarkets, food & drugstores",Convenience retail,Retail,General
KRA,2017-12-31,USD,2017,FY,1960362000.0,-1415659000.0,205998000.0,-338705000.0,137162000.0,343160000.0,,,,,,,,,,,,,,,,
KRA,2018-12-31,USD,2018,FY,2011675000.0,-1431069000.0,244003000.0,-336603000.0,141410000.0,385413000.0,,,,,,,,,,,,,,,,
KRA,2019-12-31,USD,2019,FY,1804436000.0,-1390007000.0,87385000.0,-327044000.0,136171000.0,223556000.0,,,,,,,,,,,,,,,,
KRO,2017-12-31,USD,2017,FY,1729000000.0,-1170100000.0,338300000.0,-220600000.0,41200000.0,379500000.0,,,,,,,,,,,,,,,,
KRO,2018-12-31,USD,2018,FY,1661900000.0,-1099700000.0,319400000.0,-242800000.0,49700000.0,369100000.0,,,,,,,,,,,,,,,,
KRO,2019-12-31,USD,2019,FY,1731100000.0,-1344900000.0,158000000.0,-228200000.0,48100000.0,206100000.0,,,,,,,,,,,,,,,,
KSS,2020-02-29,USD,2019,FY,19974000000.0,-12140000000.0,1099000000.0,-6735000000.0,917000000.0,2016000000.0,US,KSS US,10233.0,Kohl's Corporation,2019.0,2019-07-31T20:33:31Z,United States of America,, Investor, Department stores, Discretionary retail, Retail,Department stores,Discretionary retail,Retail,General
KSU,2017-12-31,USD,2017,FY,2582900000.0,-1340400000.0,921600000.0,-320900000.0,320900000.0,1242500000.0,,,,,,,,,,,,,,,,
KSU,2018-12-31,USD,2018,FY,2714000000.0,-1398900000.0,968400000.0,-346700000.0,346700000.0,1315100000.0,US,KSU US,9954.0,Kansas City Southern,2018.0,2018-08-09T00:00:00Z,United States of America,," Investor, Supply Chain"," Rail freight, Transportation support services"," Industrial support services, Rail transport"," Services, Transportation services",Rail freight,Rail transport,Transportation services,Transport services
KSU,2019-12-31,USD,2019,FY,2866000000.0,-1460200000.0,1055100000.0,-350700000.0,350700000.0,1405800000.0,US,KSU US,9954.0,Kansas City Southern,2019.0,2019-07-27T22:57:00Z,United States of America,," Investor, Supply Chain"," Rail freight, Transportation support services"," Industrial support services, Rail transport"," Services, Transportation services",Rail freight,Rail transport,Transportation services,Transport services
KTEC,2017-09-30,USD,2017,FY,139914000.0,-92729000.0,7056000.0,-40129000.0,4065000.0,11121000.0,,,,,,,,,,,,,,,,
KTOS,2017-12-31,USD,2017,FY,603300000.0,-445700000.0,12500000.0,-145100000.0,22200000.0,34700000.0,,,,,,,,,,,,,,,,
KTOS,2018-12-31,USD,2018,FY,618000000.0,-448300000.0,34300000.0,-135400000.0,17900000.0,52200000.0,,,,,,,,,,,,,,,,
KTOS,2019-12-31,USD,2019,FY,717500000.0,-527500000.0,41200000.0,-148800000.0,23400000.0,64600000.0,,,,,,,,,,,,,,,,
KTWO,2017-12-31,USD,2017,FY,258031000.0,-88649000.0,-33457000.0,-202839000.0,26785000.0,-6672000.0,,,,,,,,,,,,,,,,
KURA,2017-12-31,USD,2017,FY,,,-36077000.0,-36077000.0,30000.0,-36047000.0,,,,,,,,,,,,,,,,
KURA,2018-12-31,USD,2018,FY,,,-62883000.0,-62883000.0,10000.0,-62873000.0,,,,,,,,,,,,,,,,
KURA,2019-12-31,USD,2019,FY,,,-67479000.0,-67479000.0,0.0,-67479000.0,,,,,,,,,,,,,,,,
KWR,2017-12-31,USD,2017,FY,820082000.0,-528587000.0,92682000.0,-198813000.0,19966000.0,112648000.0,,,,,,,,,,,,,,,,
KWR,2018-12-31,USD,2018,FY,867520000.0,-555206000.0,104442000.0,-207872000.0,19714000.0,124156000.0,,,,,,,,,,,,,,,,
KWR,2019-12-31,USD,2019,FY,1133503000.0,-741386000.0,108289000.0,-283828000.0,44895000.0,153184000.0,,,,,,,,,,,,,,,,
LABL,2018-03-31,USD,2017,FY,1300912000.0,-1054312000.0,115580000.0,-131020000.0,72922000.0,188502000.0,,,,,,,,,,,,,,,,
LABL,2019-03-31,USD,2018,FY,1725554000.0,-1403634000.0,160499000.0,-161421000.0,104092000.0,264591000.0,,,,,,,,,,,,,,,,
LAKE,2018-01-31,USD,2017,FY,95987000.0,-59784000.0,8477000.0,-27726000.0,775000.0,9252000.0,,,,,,,,,,,,,,,,
LAKE,2019-01-31,USD,2018,FY,99011000.0,-65105000.0,3565000.0,-30341000.0,965000.0,4530000.0,,,,,,,,,,,,,,,,
LAKE,2020-01-31,USD,2019,FY,107809000.0,-69912000.0,5876000.0,-32021000.0,1645000.0,7521000.0,,,,,,,,,,,,,,,,
LAMR,2017-12-31,USD,2017,FY,1541260000.0,-540880000.0,450703000.0,-549677000.0,211104000.0,661807000.0,,,,,,,,,,,,,,,,
LAMR,2018-12-31,USD,2018,FY,1627222000.0,-561848000.0,467789000.0,-597585000.0,225261000.0,693050000.0,,,,,,,,,,,,,,,,
LAMR,2019-12-31,USD,2019,FY,1753644000.0,-590078000.0,510500000.0,-653066000.0,250028000.0,760528000.0,,,,,,,,,,,,,,,,
LANC,2017-06-30,USD,2017,FY,1201842000.0,-883078000.0,174748000.0,-144016000.0,24906000.0,199654000.0,,,,,,,,,,,,,,,,
LANC,2018-06-30,USD,2018,FY,1222925000.0,-919412000.0,172107000.0,-131406000.0,26896000.0,199003000.0,,,,,,,,,,,,,,,,
LANC,2019-06-30,USD,2019,FY,1307787000.0,-981589000.0,176387000.0,-149811000.0,31848000.0,208235000.0,,,,,,,,,,,,,,,,
LANC,2020-06-30,USD,2020,FY,1334388000.0,-976352000.0,177091000.0,-180945000.0,37963000.0,215054000.0,,,,,,,,,,,,,,,,
LAYN,2018-01-31,USD,2017,FY,475517000.0,-374761000.0,-373000.0,-101129000.0,26988000.0,26615000.0,,,,,,,,,,,,,,,,
LAZ,2017-12-31,USD,2017,FY,2697829000.0,-53518000.0,825446000.0,-1818865000.0,31498000.0,856944000.0,,,,,,,,,,,,,,,,
LAZ,2018-12-31,USD,2018,FY,2884833000.0,-58481000.0,680766000.0,-2145586000.0,34103000.0,714869000.0,,,,,,,,,,,,,,,,
LAZ,2019-12-31,USD,2019,FY,2666958000.0,-80185000.0,392698000.0,-2194075000.0,35572000.0,428270000.0,,,,,,,,,,,,,,,,
LB,2018-02-28,USD,2017,FY,12632000000.0,-7673000000.0,1728000000.0,-3231000000.0,524000000.0,2252000000.0,,,,,,,,,,,,,,,,
LB,2019-02-28,USD,2018,FY,13237000000.0,-8338000000.0,1336000000.0,-3563000000.0,547000000.0,1883000000.0,US,LB US,10733.0,"L Brands, Inc.",2018.0,2018-08-15T00:00:00Z,United States of America,, Investor, Apparel stores, Discretionary retail, Retail,Apparel stores,Discretionary retail,Retail,General
LB,2020-02-29,USD,2019,FY,12914000000.0,-8464000000.0,978000000.0,-3472000000.0,588000000.0,1566000000.0,US,LB US,10733.0,"L Brands, Inc.",2019.0,2019-07-31T18:13:40Z,United States of America,, Investor, Apparel stores, Discretionary retail, Retail,Apparel stores,Discretionary retail,Retail,General
LBTYA,2017-12-31,USD,2017,FY,15048900000.0,-3449400000.0,2054700000.0,-9544800000.0,4857000000.0,6911700000.0,,,,,,,,,,,,,,,,
LBTYA,2018-12-31,USD,2018,FY,11957900000.0,-3246100000.0,1087300000.0,-7624500000.0,3858200000.0,4945500000.0,,,,,,,,,,,,,,,,
LBTYA,2019-12-31,USD,2019,FY,11541500000.0,-3238700000.0,901500000.0,-7401300000.0,3652200000.0,4553700000.0,,,,,,,,,,,,,,,,
LBUY,2017-06-30,USD,2017,FY,,,-268457.0,-1218378.0,0.0,-268457.0,,,,,,,,,,,,,,,,
LBUY,2018-06-30,USD,2018,FY,1128245.0,0.0,-2949134.0,-4077379.0,627.0,-2948507.0,,,,,,,,,,,,,,,,
LBUY,2019-06-30,USD,2019,FY,1789823.0,0.0,-5874123.0,-7663946.0,389257.0,-5484866.0,,,,,,,,,,,,,,,,
LBUY,2020-06-30,USD,2020,FY,2528356.0,-1767855.0,-4492004.0,-5252505.0,695471.0,-3796533.0,,,,,,,,,,,,,,,,
LC,2017-12-31,USD,2017,FY,535716000.0,,-21660000.0,-557376000.0,46208000.0,24548000.0,,,,,,,,,,,,,,,,
LCI,2017-06-30,USD,2017,FY,633341000.0,-332128000.0,185663000.0,-115550000.0,55340000.0,241003000.0,,,,,,,,,,,,,,,,
LCI,2018-06-30,USD,2018,FY,684563000.0,-395857000.0,177314000.0,-111392000.0,55115000.0,232429000.0,,,,,,,,,,,,,,,,
LCI,2019-06-30,USD,2019,FY,655407000.0,-411797000.0,117155000.0,-126455000.0,55594000.0,172749000.0,,,,,,,,,,,,,,,,
LCI,2020-06-30,USD,2020,FY,545744000.0,-380524000.0,55775000.0,-109445000.0,56309000.0,112084000.0,,,,,,,,,,,,,,,,
LCUT,2017-12-31,USD,2017,FY,579476000.0,-364319000.0,16204000.0,-198953000.0,14189000.0,30393000.0,,,,,,,,,,,,,,,,
LCUT,2018-12-31,USD,2018,FY,704542000.0,-448785000.0,23108000.0,-232649000.0,23329000.0,46437000.0,,,,,,,,,,,,,,,,
LCUT,2019-12-31,USD,2019,FY,734902000.0,-479711000.0,21030000.0,-234161000.0,25115000.0,46145000.0,,,,,,,,,,,,,,,,
LDOS,2018-01-31,USD,2017,FY,10170000000.0,-8738000000.0,685000000.0,-747000000.0,336000000.0,1021000000.0,,,,,,,,,,,,,,,,
LDOS,2019-01-31,USD,2018,FY,10194000000.0,-8690000000.0,775000000.0,-729000000.0,257000000.0,1032000000.0,US,LDOS US,49441.0,Leidos,2018.0,2018-08-15T00:00:00Z,United States of America,," Investor, Supply Chain"," IT services, Other professional services"," IT & software development, Specialized professional services", Services,Other professional services,Specialized professional services,Services,General
LDOS,2020-01-31,USD,2019,FY,11094000000.0,-9546000000.0,899000000.0,-649000000.0,234000000.0,1133000000.0,US,LDOS US,49441.0,Leidos,2019.0,2019-08-28T21:02:50Z,United States of America,," Investor, Supply Chain"," IT services, Other professional services"," IT & software development, Specialized professional services", Services,IT services,IT & software development,Services,General
LE,2018-01-31,USD,2017,FY,1406677000.0,-809474000.0,29085000.0,-568118000.0,24910000.0,53995000.0,,,,,,,,,,,,,,,,
LE,2019-01-31,USD,2018,FY,1451592000.0,-835536000.0,42599000.0,-573457000.0,27558000.0,70157000.0,,,,,,,,,,,,,,,,
LE,2020-01-31,USD,2019,FY,1450201000.0,-828309000.0,45437000.0,-576455000.0,31136000.0,76573000.0,,,,,,,,,,,,,,,,
LEA,2017-12-31,USD,2017,FY,20467000000.0,-18175900000.0,1612400000.0,-678700000.0,427700000.0,2040100000.0,,,,,,,,,,,,,,,,
LEA,2018-12-31,USD,2018,FY,21148500000.0,-18830200000.0,1622500000.0,-695800000.0,484400000.0,2106900000.0,,,,,,,,,,,,,,,,
LEA,2019-12-31,USD,2019,FY,19810300000.0,-18072800000.0,1045600000.0,-691900000.0,509900000.0,1555500000.0,,,,,,,,,,,,,,,,
LEATPK,2017-12-31,USD,2017,FY,20139785.0,-10674447.0,3489739.0,-5975599.0,476552.0,3966291.0,,,,,,,,,,,,,,,,
LEATPK,2018-12-31,USD,2018,FY,24392312.0,-12820453.0,4984392.0,-6587467.0,695605.0,5679997.0,,,,,,,,,,,,,,,,
LEATPK,2019-12-31,USD,2019,FY,28317817.0,-15311013.0,6176065.0,-6830739.0,760217.0,6936282.0,,,,,,,,,,,,,,,,
LEDS,2017-08-31,USD,2017,FY,9214000.0,-9132000.0,-4477000.0,-4559000.0,1096000.0,-3381000.0,,,,,,,,,,,,,,,,
LEDS,2018-08-31,USD,2018,FY,7495000.0,-7930000.0,-4576000.0,-4141000.0,998000.0,-3578000.0,,,,,,,,,,,,,,,,
LEDS,2019-08-31,USD,2019,FY,5902000.0,-5450000.0,-3953000.0,-4405000.0,1093000.0,-2860000.0,,,,,,,,,,,,,,,,
LEDS,2020-08-31,USD,2020,FY,6068000.0,-4478000.0,-2756000.0,-4346000.0,843000.0,-1913000.0,,,,,,,,,,,,,,,,
LEE,2017-09-30,USD,2017,FY,566943000.0,-209692000.0,91311000.0,-265940000.0,41282000.0,132593000.0,,,,,,,,,,,,,,,,
LEE,2018-09-30,USD,2018,FY,543955000.0,-196334000.0,91253000.0,-256368000.0,31766000.0,123019000.0,,,,,,,,,,,,,,,,
LEE,2019-09-30,USD,2019,FY,509854000.0,-182869000.0,81707000.0,-245278000.0,29332000.0,111039000.0,,,,,,,,,,,,,,,,
LEG,2017-12-31,USD,2017,FY,3943800000.0,-3075900000.0,448600000.0,-419300000.0,125900000.0,574500000.0,,,,,,,,,,,,,,,,
LEG,2018-12-31,USD,2018,FY,4269500000.0,-3380800000.0,440400000.0,-448300000.0,136100000.0,576500000.0,,,,,,,,,,,,,,,,
LEG,2019-12-31,USD,2019,FY,4752500000.0,-3701900000.0,516200000.0,-534400000.0,191900000.0,708100000.0,,,,,,,,,,,,,,,,
LEVB,2017-12-31,USD,2017,FY,4474953.0,-1355381.0,-239291.0,-3358863.0,71276.0,-168015.0,,,,,,,,,,,,,,,,
LFUS,2017-12-31,USD,2017,FY,1221534000.0,-715001000.0,218511000.0,-288022000.0,63011000.0,281522000.0,,,,,,,,,,,,,,,,
LFUS,2018-12-31,USD,2018,FY,1718468000.0,-1065927000.0,225049000.0,-427492000.0,103193000.0,328242000.0,,,,,,,,,,,,,,,,
LFUS,2019-12-31,USD,2019,FY,1503873000.0,-962424000.0,192791000.0,-348658000.0,92503000.0,285294000.0,US,LFUS US,47034.0,LITTELFUSE,2019.0,2019-08-28T16:43:09Z,United States of America,, Supply Chain, Electronic components, Electrical & electronic equipment, Manufacturing,Electronic components,Electrical & electronic equipment,Manufacturing,General
LG,2017-09-30,USD,2017,FY,1740700000.0,-570500000.0,321700000.0,-848500000.0,154100000.0,475800000.0,,,,,,,,,,,,,,,,
LG,2018-09-30,USD,2018,FY,1965000000.0,-770100000.0,279700000.0,-915200000.0,168400000.0,448100000.0,,,,,,,,,,,,,,,,
LG,2019-09-30,USD,2019,FY,1952400000.0,-698200000.0,302300000.0,-951900000.0,181700000.0,484000000.0,,,,,,,,,,,,,,,,
LG,2020-09-30,USD,2020,FY,1855400000.0,-696100000.0,355000000.0,-804300000.0,197300000.0,552300000.0,,,,,,,,,,,,,,,,
LGCY,2017-12-31,USD,2017,FY,436301000.0,-203044000.0,183885000.0,-49372000.0,126938000.0,310823000.0,,,,,,,,,,,,,,,,
LGCY,2018-12-31,USD,2018,FY,554861000.0,-229817000.0,252005000.0,-73039000.0,159998000.0,412003000.0,,,,,,,,,,,,,,,,
LGIH,2017-12-31,USD,2017,FY,1257960000.0,-937540000.0,169801000.0,-150619000.0,791000.0,170592000.0,,,,,,,,,,,,,,,,
LGIH,2018-12-31,USD,2018,FY,1504400000.0,-1124484000.0,200111000.0,-179805000.0,711000.0,200822000.0,,,,,,,,,,,,,,,,
LGIH,2019-12-31,USD,2019,FY,1838154000.0,-1401675000.0,227538000.0,-208941000.0,643000.0,228181000.0,,,,,,,,,,,,,,,,
LGL,2017-12-31,USD,2017,FY,22402000.0,-14661000.0,276000.0,-7465000.0,642000.0,918000.0,,,,,,,,,,,,,,,,
LGL,2018-12-31,USD,2018,FY,24870000.0,-15211000.0,1430000.0,-8229000.0,492000.0,1922000.0,,,,,,,,,,,,,,,,
LGL,2019-12-31,USD,2019,FY,31897000.0,-19381000.0,3439000.0,-9077000.0,493000.0,3932000.0,,,,,,,,,,,,,,,,
LGND,2017-12-31,USD,2017,FY,141102000.0,-5366000.0,68076000.0,-67660000.0,11714000.0,79790000.0,,,,,,,,,,,,,,,,
LGND,2018-12-31,USD,2018,FY,251453000.0,-6337000.0,163727000.0,-81389000.0,14718000.0,178445000.0,,,,,,,,,,,,,,,,
LGND,2019-12-31,USD,2019,FY,120282000.0,-11347000.0,-5721000.0,-114656000.0,18361000.0,12640000.0,,,,,,,,,,,,,,,,
LH,2017-12-31,USD,2017,FY,10308000000.0,-7216200000.0,1376100000.0,-1715700000.0,533200000.0,1909300000.0,,,,,,,,,,,,,,,,
LH,2018-12-31,USD,2018,FY,11333400000.0,-8157000000.0,1373800000.0,-1802600000.0,552100000.0,1925900000.0,US,LH US,10408.0,Laboratory Corporation of America Holdings,2018.0,2018-09-28T00:00:00Z,United States of America,, Investor," Health care facilities, Health care services"," Health care provision, Other services"," Biotech, health care & pharma, Services",Health care facilities,Health care provision,"Biotech, health care & pharma",General
LH,2019-12-31,USD,2019,FY,11554800000.0,-8302300000.0,1384800000.0,-1867700000.0,771300000.0,2156100000.0,US,LH US,10408.0,Laboratory Corporation of America Holdings,2019.0,2019-07-30T20:47:57Z,United States of America,," Investor, Supply Chain"," Health care facilities, Health care services"," Health care provision, Other services"," Biotech, health care & pharma, Services",Health care facilities,Health care provision,"Biotech, health care & pharma",General
